GeneID	cat	group	phylalist	orderlist	genuslist	specieslist
FPPGKPMM_04016	multiphyla	Bacteria	Bacteroidetes, Firmicutes	Bacteroidales	Bacteroides	caccae, faecalis, faecichinchillae, finegoldii, fragilis, intestinigallinarum, nordii, ovatus, pyogenes, sp., thetaiotaomicron
FPPGKPMM_04017	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, caccae, caecimuris, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
FPPGKPMM_04018	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
FPPGKPMM_04019	multiphyla	Bacteria	Bacteroidetes, Campylobacterota	Bacteroidales, Campylobacterales	Bacteroides, Campylobacter, Phocaeicola	fragilis, sp., thetaiotaomicron, xylanisolvens, jejuni, vulgatus
FPPGKPMM_04020	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
FPPGKPMM_04021	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, caecimuris, fragilis, ovatus, sp.
FPPGKPMM_04022	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
FPPGKPMM_04023	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04024	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, caccae, caecimuris, congonensis, faecis, finegoldii, fragilis, intestinigallinarum, ovatus, sp., thetaiotaomicron, xylanisolvens
FPPGKPMM_04028	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04029	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
FPPGKPMM_04030	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, caecimuris, finegoldii, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
FPPGKPMM_04031	multigenus	Bacteroidales	Bacteroidetes	Bacteroidales	Alistipes, Bacteroides	sp., acidifaciens, caccae, caecimuris, congonensis, faecis, fragilis, intestinigallinarum, ovatus, xylanisolvens
FPPGKPMM_04032	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
FPPGKPMM_04033	multiphyla	Bacteria	Bacteroidetes, Proteobacteria	Bacteroidales, Enterobacterales	Bacteroides, Escherichia	fragilis, ovatus, sp., xylanisolvens, coli
FPPGKPMM_04034	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, sp., xylanisolvens
FPPGKPMM_04035	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
FPPGKPMM_04036	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
FPPGKPMM_04037	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04038	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	finegoldii, fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04039	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
FPPGKPMM_04040	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, sp., xylanisolvens
FPPGKPMM_04041	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
FPPGKPMM_04042	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
FPPGKPMM_04043	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, caecimuris, faecis, finegoldii, fragilis, ovatus, sp., thetaiotaomicron, xylanisolvens
FPPGKPMM_04044	multigenus	Bacteroidales	Bacteroidetes	Bacteroidales	Bacteroides, Parabacteroides	acidifaciens, caecimuris, finegoldii, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
FPPGKPMM_04045	multigenus	Bacteroidales	Bacteroidetes	Bacteroidales	Bacteroides, Parabacteroides	caecimuris, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
FPPGKPMM_04046	multigenus	Bacteroidales	Bacteroidetes	Bacteroidales	Bacteroides, Parabacteroides	acidifaciens, caccae, caecimuris, congonensis, faecalis, finegoldii, fragilis, intestinigallinarum, ovatus, sp., thetaiotaomicron, xylanisolvens
FPPGKPMM_04047	multigenus	Bacteroidales	Bacteroidetes	Bacteroidales	Bacteroides, Parabacteroides	caecimuris, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
FPPGKPMM_04048	multiphyla	Bacteria	Bacteroidetes, Proteobacteria	Bacteroidales, Enterobacterales	Bacteroides, Escherichia, Parabacteroides, Phocaeicola	acidifaciens, caccae, caecimuris, faecalis, faecichinchillae, intestinigallinarum, ovatus, sp., thetaiotaomicron, uniformis, coli, vulgatus
FPPGKPMM_04049	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, ovatus, sp., xylanisolvens
FPPGKPMM_04050	multiphyla	Bacteria	Bacteroidetes, Proteobacteria	Bacteroidales, Enterobacterales	Bacteroides, Enterobacter	acidifaciens, caecimuris, faecis, finegoldii, intestinigallinarum, ovatus, sp., thetaiotaomicron, xylanisolvens, hormaechei
FPPGKPMM_04051	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, caccae, caecimuris, faecalis, faecichinchillae, finegoldii, fragilis, intestinigallinarum, nordii, ovatus, salyersiae, sp., xylanisolvens
FPPGKPMM_04052	multiphyla	Bacteria	Bacteroidetes, Proteobacteria	Bacteroidales, Enterobacterales	Bacteroides, Escherichia	caecimuris, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens, coli
FPPGKPMM_04053	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
FPPGKPMM_04054	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, caccae, caecimuris, finegoldii, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
FPPGKPMM_04055	multigenus	Bacteroidales	Bacteroidetes	Bacteroidales	Alistipes, Bacteroides	onderdonkii, intestinigallinarum, ovatus, sp., xylanisolvens
FPPGKPMM_04056	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, ovatus, sp., xylanisolvens
FPPGKPMM_04057	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
FPPGKPMM_04058	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	finegoldii, fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04060	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
FPPGKPMM_04061	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04062	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	congonensis, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
FPPGKPMM_04063	multiphyla	Bacteria	Bacteroidetes, Proteobacteria	Bacteroidales, Enterobacterales	Bacteroides, Escherichia	fragilis, ovatus, sp., xylanisolvens, coli
FPPGKPMM_04064	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04065	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, ovatus, sp., xylanisolvens
FPPGKPMM_04066	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, ovatus, sp., xylanisolvens
FPPGKPMM_04067	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, ovatus, sp., xylanisolvens
FPPGKPMM_04068	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
FPPGKPMM_04069	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04070	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
FPPGKPMM_04071	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
FPPGKPMM_04072	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04073	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04074	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04075	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04076	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, faecis, fragilis, intestinigallinarum, ovatus, sp., thetaiotaomicron, xylanisolvens
FPPGKPMM_04077	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04078	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
FPPGKPMM_04079	multiphyla	Bacteria	Bacteroidetes, Proteobacteria	Bacteroidales, Enterobacterales	Bacteroides, Escherichia	fragilis, intestinigallinarum, ovatus, sp., xylanisolvens, coli
FPPGKPMM_04080	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04081	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04082	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
FPPGKPMM_04083	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04084	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04085	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04086	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp.
FPPGKPMM_04087	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04088	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04089	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04090	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
FPPGKPMM_04091	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	finegoldii, ovatus, sp., xylanisolvens
FPPGKPMM_04092	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
FPPGKPMM_04093	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, ovatus, sp., xylanisolvens
FPPGKPMM_04094	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04095	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
FPPGKPMM_04096	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
FPPGKPMM_04097	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04099	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
FPPGKPMM_04100	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
FPPGKPMM_04101	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, ovatus, sp., xylanisolvens
FPPGKPMM_04102	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
FPPGKPMM_04103	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
FPPGKPMM_04104	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, ovatus, sp., xylanisolvens
FPPGKPMM_04105	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
FPPGKPMM_04106	multiphyla	Bacteria	Bacteroidetes, Proteobacteria	Bacteroidales, Enterobacterales	Bacteroides, Escherichia, Parabacteroides	caccae, caecimuris, faecalis, faecichinchillae, faecis, finegoldii, fragilis, intestinigallinarum, ovatus, sp., thetaiotaomicron, xylanisolvens, coli
FPPGKPMM_04107	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
FPPGKPMM_04108	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04109	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, intestinigallinarum, ovatus, sp., xylanisolvens
FPPGKPMM_04110	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, caecimuris, congonensis, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
FPPGKPMM_04111	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
FPPGKPMM_04112	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, caecimuris, finegoldii, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
FPPGKPMM_04113	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, ovatus, sp., xylanisolvens
FPPGKPMM_04114	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04115	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04116	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
FPPGKPMM_04117	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04118	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04119	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	sp., thetaiotaomicron, xylanisolvens
FPPGKPMM_04120	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., thetaiotaomicron, xylanisolvens
FPPGKPMM_04121	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	finegoldii, ovatus, sp., thetaiotaomicron, xylanisolvens
FPPGKPMM_04122	multigenus	Bacteroidales	Bacteroidetes	Bacteroidales	Bacteroides, Prevotella	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04123	multigenus	Bacteroidales	Bacteroidetes	Bacteroidales	Bacteroides, Prevotella	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04124	multigenus	Bacteroidales	Bacteroidetes	Bacteroidales	Bacteroides, Prevotella	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04125	multigenus	Bacteroidales	Bacteroidetes	Bacteroidales	Bacteroides, Prevotella	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04126	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04128	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
FPPGKPMM_04129	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
FPPGKPMM_04130	multiphyla	Bacteria	Bacteroidetes, Proteobacteria	Bacteroidales, Enterobacterales	Bacteroides, Escherichia	fragilis, ovatus, sp., coli
FPPGKPMM_04131	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
FPPGKPMM_04132	singlespecies	Bacteroides_ovatus	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp.
FPPGKPMM_04133	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04134	multiphyla	Bacteria	Bacteroidetes, Firmicutes	Bacteroidales, Oscillospirales	Bacteroides, Pseudoflavonifractor	caecimuris, fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
FPPGKPMM_04135	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
FPPGKPMM_04136	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04137	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04138	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	acidifaciens, caccae, caecimuris, congonensis, finegoldii, fragilis, intestinigallinarum, ovatus, sp.
FPPGKPMM_04139	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
FPPGKPMM_04140	multiphyla	Bacteria	Bacteroidetes, Proteobacteria	Bacteroidales, Enterobacterales	Bacteroides, Escherichia	intestinigallinarum, ovatus, sp., xylanisolvens, coli
FPPGKPMM_04141	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04142	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, intestinigallinarum, ovatus, sp., xylanisolvens
FPPGKPMM_04143	multigenus	Bacteroidales	Bacteroidetes	Bacteroidales	Bacteroides, Parabacteroides, Tannerella	caccae, fragilis, salyersiae, sp., stercoris, thetaiotaomicron, uniformis, xylanisolvens
FPPGKPMM_04144	multiorder	Bacteroidetes	Bacteroidetes, Bacteriophage	Bacteroidales, Flavobacteriales	Bacteroides, Muribaculum, Odoribacter, Parabacteroides, Paraprevotella, Phocaeicola, Tannerella	caccae, cellulosilyticus, clarus, fragilis, intestinalis, salyersiae, sp., stercoris, thetaiotaomicron, uniformis, xylanisolvens, splanchnicus, clara, vulgatus
FPPGKPMM_04145	singlespecies	Bacteroides_salyersiae	Bacteroidetes	Bacteroidales	Bacteroides	salyersiae, sp.
FPPGKPMM_04146	multigenus	Bacteroidales	Bacteroidetes	Bacteroidales	Bacteroides, Paraprevotella, Phocaeicola, Tannerella	caccae, fragilis, intestinalis, ovatus, salyersiae, sp., stercoris, thetaiotaomicron, xylanisolvens, clara, vulgatus
FPPGKPMM_04147	multigenus	Bacteroidales	Bacteroidetes	Bacteroidales	Bacteroides, Parabacteroides	caccae, cellulosilyticus, fragilis, intestinalis, sp., thetaiotaomicron, johnsonii
FPPGKPMM_04149	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caccae, salyersiae
FPPGKPMM_04150	singlespecies	Bacteroides_salyersiae	Bacteroidetes	Bacteroidales	Bacteroides	salyersiae
FPPGKPMM_04151	singlespecies	Bacteroides_salyersiae	Bacteroidetes	Bacteroidales	Bacteroides	salyersiae
FPPGKPMM_04152	singlespecies	Bacteroides_salyersiae	Bacteroidetes	Bacteroidales	Bacteroides	salyersiae
FPPGKPMM_04153	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	faecis, finegoldii, salyersiae
FPPGKPMM_04154	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caccae, salyersiae
FPPGKPMM_04155	multigenus	Bacteroidales	Bacteroidetes	Bacteroidales	Bacteroides, Butyricimonas	caccae, intestinalis, salyersiae, sp.
FPPGKPMM_04156	multigenus	Bacteroidales	Bacteroidetes	Bacteroidales	Bacteroides, Butyricimonas	caccae, finegoldii, salyersiae, sp.
FPPGKPMM_04157	singlespecies	Bacteroides_salyersiae	Bacteroidetes	Bacteroidales	Bacteroides	salyersiae
FPPGKPMM_04158	singlespecies	Bacteroides_salyersiae	Bacteroidetes	Bacteroidales	Bacteroides	salyersiae
FPPGKPMM_04159	singlespecies	Bacteroides_salyersiae	Bacteroidetes	Bacteroidales	Bacteroides	salyersiae
FPPGKPMM_04161	singlespecies	Bacteroides_fragilis	Bacteroidetes	Bacteroidales	Bacteroides	fragilis
FPPGKPMM_04162	singlespecies	Bacteroides_salyersiae	Bacteroidetes	Bacteroidales	Bacteroides	salyersiae, sp.
FPPGKPMM_04163	singlespecies	Bacteroides_salyersiae	Bacteroidetes	Bacteroidales	Bacteroides	salyersiae, sp.
FPPGKPMM_04164	multigenus	Bacteroidales	Bacteroidetes	Bacteroidales	Alistipes, Bacteroides, Barnesiella, Parabacteroides, Paraprevotella, Phocaeicola, Prevotella, Tannerella	indistinctus, sp., caccae, fragilis, ovatus, salyersiae, stercoris, thetaiotaomicron, xylanisolvens, intestinihominis, merdae, clara, dorei, massiliensis, vulgatus, bergensis
FPPGKPMM_04165	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04166	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
FPPGKPMM_04167	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
FPPGKPMM_04169	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
FPPGKPMM_04170	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
FPPGKPMM_04171	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	caecimuris, fragilis, ovatus, sp., xylanisolvens
FPPGKPMM_04172	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
FPPGKPMM_04173	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
FPPGKPMM_04174	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
FPPGKPMM_04175	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
FPPGKPMM_04176	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
FPPGKPMM_04177	multispecies	Bacteroides	Bacteroidetes	Bacteroidales	Bacteroides	ovatus, sp., xylanisolvens
FPPGKPMM_04178	singlespecies	Bacteroides_xylanisolvens	Bacteroidetes	Bacteroidales	Bacteroides	sp., xylanisolvens
