isolate	sample	host_site	site	host	genus_sp	classification	taxonomy_Genus	taxonomy_Species	Completeness	Contamination	GC	GC std	Genome.size	# ambiguous bases	# scaffolds	# contigs	Longest scaffold	Longest contig	N50 (scaffolds)	N50 (contigs)	Mean scaffold length	Mean contig length	Coding density	Translation table	predicted.genes	percent_mapped	coverage_mean	coverage_std	dataset	isolation_source	infection_status	included_analysis	isolate_old
GCA.003465715.1.ASM346571v1	SAMN09734177	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.42017259978425	0.08090614886731391	0.41978997084996134	0.036881333202379206	6663758	302	104	123	386819	386819	137940	124441	64074.596153846156	54174.439024390245	0.9057855942547733	11	5216	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003465715.1_ASM346571v1
GCA.001699855.1.ASM169985v1	SAMN03839334	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.43176792962244076	0.037406925472436285	5212804	6	52	52	639633	639631	301080	301080	100246.23076923077	100246.11538461539	0.8936077397116792	11	4389	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_001699855.1_ASM169985v1
GCA.015556305.1.ASM1555630v1	SAMN15532816	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.09293680297397769	0.43596397120219627	0.029096771054573662	5516929	675	33	40	684676	524413	425665	300158	167179.66666666666	137906.35	0.8927787542670932	11	4705	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015556305.1_ASM1555630v1
GCA.015551835.1.ASM1555183v1	SAMN15533118	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.08090614886731391	0.41881616033400143	0.04748860161166528	6727302	2540	139	146	316098	316098	122179	122179	48397.85611510791	46060.01369863014	0.9000808942425953	11	5440	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015551835.1_ASM1555183v1
GCA.001373135.1.2e6A.assembly	SAMEA3217995	mouse_missing	missing	mouse	Mus musculus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	98.81397189649617	11.167387089717188	0.4348305641368456	0.03478717141248722	5995917	0	1730	1730	32810	32810	6198	6198	3465.847976878613	3465.847976878613	0.9185767581505881	11	5633	NA	NA	NA	ncbi_genomes	stool	FALSE	0	GCA_001373135.1_2e6A_assembly
GCA.009153235.1.ASM915323v1	SAMN11944318	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.38903599097775	0.32362459546925565	0.4251781017644547	0.0541110652681327	6263976	1	321	321	183238	183238	44633	44633	19513.943925233645	19513.940809968848	0.8992885668782894	11	5397	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009153235.1_ASM915323v1
GCA.009101745.1.ASM910174v1	SAMN11944282	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0.32362459546925565	0.4242450652876333	0.06240623379642722	6390970	20	300	300	244081	244081	43340	43340	21303.233333333334	21303.166666666668	0.8996072583661009	11	5427	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009101745.1_ASM910174v1
GCA.001578575.1.ASM157857v1	SAMN03956448	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.3797195253506	0.10787486515641855	0.41909288927178584	0.03459585889561176	6294259	4200	87	129	574749	390637	221173	121548	72347.80459770115	48760.1472868217	0.9042649817873716	11	4953	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_001578575.1_ASM157857v1
GCA.000598585.1.ASM59858v1	SAMN02317049	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.43234227594971814	0.05560676082575255	5595976	0	75	75	643870	643870	292374	292374	74613.01333333334	74613.01333333334	0.889717897289052	11	4810	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598585.1_ASM59858v1
GCA.014042455.1.ASM1404245v1	SAMN15648896	human_Kazakhstan: Nur-Sultan	Kazakhstan: Nur-Sultan	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4345251950595007	0.03462846544535765	5125231	0	53	53	501904	501904	290748	290748	96702.47169811321	96702.47169811321	0.894005753106543	11	4258	NA	NA	NA	ncbi_genomes	purulent	FALSE	1	GCA_014042455.1_ASM1404245v1
GCA.015552185.1.ASM1555218v1	SAMN15533080	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.08090614886731391	0.4180909914789647	0.041526092502296934	6824596	1012	151	157	271316	271316	123017	119019	45196	43462.31847133758	0.9007202770684155	11	5609	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015552185.1_ASM1555218v1
GCA.009101985.1.ASM910198v1	SAMN11944328	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.10463861920174	1.1288334103868085	0.4198903758711209	0.05329919081320587	6568449	187	354	357	190380	190380	41094	40218	18554.9406779661	18398.49299719888	0.8972471278988389	11	5628	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009101985.1_ASM910198v1
GCA.000178295.1.ASM17829v1	SAMN00007492	human_not determined	not determined	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	98.70550161812298	0.16181229773462782	0.41985575015160664	0.0452542600524654	6050198	1	305	305	212910	212910	40148	40148	19836.71475409836	19836.711475409837	0.9003368154232307	11	5097	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_000178295.1_ASM17829v1
GCA.001049555.1.7330	SAMEA3334962	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	98.928956695947	3.516665822491065	0.428423980125747	0.05278908861948196	6771374	0	407	407	546760	546760	217107	217107	16637.282555282556	16637.282555282556	0.8896071905052062	11	5695	NA	NA	NA	ncbi_genomes	colon	FALSE	1	GCA_001049555.1_7330
GCA.000178275.1.ASM17827v1	SAMN00008359	human_not determined	not determined	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.51456310679612	0	0.4194055829746887	0.051543771685764225	6775279	2	156	156	271687	271687	118082	118082	43431.27564102564	43431.26282051282	0.901316536189875	11	5560	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_000178275.1_ASM17827v1
GCA.015553495.1.ASM1555349v1	SAMN15532440	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.37174721189591076	0.43396290006772725	0.039339653964521236	5311203	196	41	43	776247	776247	290737	290737	129541.53658536586	123511.79069767441	0.8969060305170033	11	4465	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015553495.1_ASM1555349v1
GCA.003436285.1.ASM343628v1	SAMN09737008	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4329646701232652	0.04075001447887728	5195045	150	33	48	666198	666198	316143	290345	157425.60606060605	108226.97916666667	0.8939350862215822	11	4371	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003436285.1_ASM343628v1
GCA.015554355.1.ASM1555435v1	SAMN15532999	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.13700107874865	0.3505933117583603	0.42330421958581244	0.04135662375461492	7226057	490	144	149	227461	227461	121515	113146	50180.95138888889	48493.73825503356	0.9001823539448969	11	6025	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015554355.1_ASM1555435v1
GCA.009102215.1.ASM910221v1	SAMN11944311	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.13700107874865	0.08090614886731391	0.42432992380571805	0.054576545973441463	6316243	21	417	418	198646	198646	38038	38038	15146.865707434054	15110.578947368422	0.8999701246452995	11	5457	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009102215.1_ASM910221v1
GCA.009102385.1.ASM910238v1	SAMN11944295	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.39590075512405	0.8629989212513484	0.4244006053168085	0.05991505694615336	6349128	56	384	385	198451	198451	37495	37495	16534.1875	16491.096103896103	0.900790155750522	11	5417	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009102385.1_ASM910238v1
GCA.003463855.1.ASM346385v1	SAMN09736625	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	96.79213540864025	0.24271844660194175	0.43003339344729097	0.05389731253059297	5910608	167	165	166	240326	240326	90312	90312	35821.86666666667	35605.06626506024	0.8965165681770809	11	5164	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003463855.1_ASM346385v1
GCA.003468695.1.ASM346869v1	SAMN09736437	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.10787486515641855	0.41834722766429266	0.04215874770234007	6424635	46854	93	148	436710	302700	166107	110583	69082.09677419355	43093.11486486487	0.8969846536028895	11	5056	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003468695.1_ASM346869v1
GCA.000598745.1.ASM59874v1	SAMN02314565	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	98.88475836431226	0.18587360594795538	0.43112053297584185	0.043194432042247835	5273785	0	72	72	726158	726158	286209	286209	73247.01388888889	73247.01388888889	0.8893602981539824	11	4379	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598745.1_ASM59874v1
GCA.000598705.1.ASM59870v1	SAMN02314519	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.37174721189591076	0.4323991060089184	0.042437543884164736	5117277	0	63	63	1218737	1218737	283732	283732	81226.61904761905	81226.61904761905	0.8865089773330621	11	4189	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000598705.1_ASM59870v1
GCA.015549745.1.ASM1554974v1	SAMN15532785	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.24811218985976263	0.4184302430120669	0.024268167095636103	6474050	462	93	98	424953	300080	123962	106564	69613.44086021505	66057.02040816327	0.9032125176666846	11	5120	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015549745.1_ASM1554974v1
GCA.003474005.1.ASM347400v1	SAMN09734716	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	97.98954641187652	0	0.42872009234643904	0.05282877804109008	6404173	461	225	227	205125	205125	62319	62319	28462.99111111111	28210.18502202643	0.896871617927873	11	5647	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003474005.1_ASM347400v1
GCA.009101685.1.ASM910168v1	SAMN11944297	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	98.97518878101403	0.32362459546925565	0.42418666284481804	0.05535282302457342	6384419	74	376	376	198713	198713	37461	37461	16979.837765957447	16979.64095744681	0.9002847400836317	11	5475	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009101685.1_ASM910168v1
GCA.009093835.1.ASM909383v1	SAMN11944336	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.0776699029126	0.24271844660194175	0.4183367211015948	0.044034855195161204	6200247	0	326	326	127197	127197	36015	36015	19019.162576687115	19019.162576687115	0.9018885860514911	11	5081	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009093835.1_ASM909383v1
GCA.013361135.1.ASM1336113v1	SAMN14408544	human_USA: San Francisco, California	USA: San Francisco, California	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.3640776699029126	0.41982304551314537	0.045774431131451424	7019793	700	193	200	323709	323709	96019	96019	36371.98445595855	35095.465	0.9087220947968124	11	5591	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_013361135.1_ASM1336113v1
GCA.015548825.1.ASM1554882v1	SAMN15533336	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4320645191941306	0.03099367511738253	5157891	976	37	47	783997	731029	393396	281037	139402.45945945947	109721.59574468085	0.8925644221640201	11	4312	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015548825.1_ASM1554882v1
GCA.003438895.1.ASM343889v1	SAMN09736813	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.433616844654204	0.036834298879558774	5081261	100	21	31	1140463	985827	455129	278793	241964.80952380953	163908.4193548387	0.8950351103790969	11	4246	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003438895.1_ASM343889v1
GCA.015555955.1.ASM1555595v1	SAMN15532494	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.558252427184466	0.4226151485314018	0.0482121283689264	6772528	492	160	165	310828	310828	98839	91571	42328.3	41042.642424242425	0.899639100790724	11	5527	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015555955.1_ASM1555595v1
GCA.003463095.1.ASM346309v1	SAMN09736686	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	97.50950326193045	0.08090614886731391	0.4291327610929246	0.05208962065809713	6372846	0	240	240	168977	168977	58885	58885	26553.525	26553.525	0.89784360080253	11	5747	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003463095.1_ASM346309v1
GCA.009102545.1.ASM910254v1	SAMN11944286	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	98.91585760517798	0.32362459546925565	0.4243796355004166	0.05732173928100699	6357596	3	365	365	198646	198646	36000	36000	17418.07123287671	17418.06301369863	0.9008790429590052	11	5442	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009102545.1_ASM910254v1
GCA.009102165.1.ASM910216v1	SAMN11944312	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.25304828217448	0.32362459546925565	0.42402308137129235	0.050581343390599096	6322328	0	449	449	198646	198646	35899	35899	14080.90868596882	14080.90868596882	0.8991469597907606	11	5511	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009102165.1_ASM910216v1
GCA.015561385.1.ASM1556138v1	SAMN15532898	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.16181229773462782	0.4209436624484047	0.03666219447230503	6590962	491	128	133	271871	271871	90984	89465	51491.890625	49552.41353383459	0.9007692655487924	11	5291	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015561385.1_ASM1556138v1
GCA.005844845.1.ASM584484v1	SAMN10863232	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4378799003371653	0.03537506295583153	5684644	1081	51	62	907546	825121	291467	275642	111463.60784313726	91670.37096774194	0.8919981620660854	11	4922	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_005844845.1_ASM584484v1
GCA.015548595.1.ASM1554859v1	SAMN15533184	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4378799003371653	0.03537506295583153	5684644	1081	51	62	907546	825121	291467	275642	111463.60784313726	91670.37096774194	0.8919981620660854	11	4922	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015548595.1_ASM1554859v1
GCA.015558885.1.ASM1555888v1	SAMN15533222	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.4045307443365696	0.4222155459256628	0.04575141847014741	6768241	1349	161	170	245820	245820	88956	88351	42038.76397515528	39805.24705882353	0.9026058617002557	11	5632	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015558885.1_ASM1555888v1
GCA.003439845.1.ASM343984v1	SAMN09736717	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	96.90578928443006	0.5879180151024811	0.43023976738474545	0.050627100494887736	6490474	100	355	356	208688	208688	40611	40611	18283.025352112676	18231.387640449437	0.8937938893214887	11	5887	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003439845.1_ASM343984v1
GCA.009102245.1.ASM910224v1	SAMN11944307	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	98.66504854368932	0.53166897827092	0.42412916927604394	0.05044453158537717	6321751	0	442	442	198451	198451	35832	35832	14302.60407239819	14302.60407239819	0.9000414600321968	11	5467	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009102245.1_ASM910224v1
GCA.009102285.1.ASM910228v1	SAMN11944306	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	98.16612729234089	0.32362459546925565	0.42442161636608516	0.04886146657467038	6273950	0	512	512	198646	198646	35092	35092	12253.80859375	12253.80859375	0.8996577913435715	11	5516	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009102285.1_ASM910228v1
GCA.000937835.1.3a5B.assembly	SAMEA3217996	mouse_missing	missing	mouse	Mus musculus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	96.32041636896005	17.31658488940042	0.4447510946842273	0.028807823214365893	5602239	0	2372	2372	22775	22775	3649	3649	2361.820826306914	2361.820826306914	0.9371013982088233	11	5580	NA	NA	NA	ncbi_genomes	stool	FALSE	0	GCA_000937835.1_3a5B_assembly
GCA.900102645.1.IMG.taxon.2654588143.annotated.assembly	SAMN05192581	missing_missing	missing	missing	missing	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	98.8133764832794	1.1704422869471414	0.4175887909647721	0.028967786188440668	5862656	3811	125	127	355089	355089	79095	79095	46901.248	46132.637795275594	0.9084791944129077	11	4624	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_900102645.1_IMG-taxon_2654588143_annotated_assembly
