Gene	copynum_iso1	copynum_iso2	iso1	iso2	diff	copy_diff	mrca	MRCA_iso1	MRCA_iso2	geneGainLoss	Gene.ID	contig	name	rank	is_dup	cluster_size	comp
group_10293	1	0	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.003466305.1.ASM346630v1	1	0	gain	nochange	iso1_gain	NFHIPIGD_00046	QSOU01000001.1	group_10293_group_10293_2	2	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_10311	1	0	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.003466305.1.ASM346630v1	1	0	gain	nochange	iso1_gain	NFHIPIGD_00135	QSOU01000001.1	group_10311_group_10311_4	4	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_10617	1	0	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.003466305.1.ASM346630v1	1	0	gain	nochange	iso1_gain	NFHIPIGD_01346	QSOU01000016.1	group_10617_group_10617_45	45	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_10704	1	0	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.003466305.1.ASM346630v1	1	0	gain	nochange	iso1_gain	NFHIPIGD_03738	QSOU01000004.1	group_10704_group_10704_102	102	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_10740	1	0	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.003466305.1.ASM346630v1	1	0	gain	nochange	iso1_gain	NFHIPIGD_02302	QSOU01000020.1	group_10740_group_10740_61	61	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_10770	1	0	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.003466305.1.ASM346630v1	1	0	gain	nochange	iso1_gain	NFHIPIGD_01780	QSOU01000019.1	group_10770_group_10770_53	53	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_15743	0	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	1	loss	nochange	iso1_loss	POHGCOAF_01255	JADNHX010000001.1	group_15743_group_15743_31	31	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_4315	0	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	0	nochange	gain	iso2_gain	POHGCOAF_05875	JADNHX010000009.1	group_4315_group_4315_172	172	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_10728	1	0	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.003466305.1.ASM346630v1	1	0	gain	nochange	iso1_gain	NFHIPIGD_03426	QSOU01000003.1	group_10728_group_10728_86	86	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_14902	1	0	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.003466305.1.ASM346630v1	1	0	gain	nochange	iso1_gain	NFHIPIGD_03257	QSOU01000003.1	group_14902_group_14902_82	82	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_7153	0	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	0	nochange	gain	iso2_gain	POHGCOAF_03318	JADNHX010000035.1	group_7153_group_7153_75	75	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_7244	1	0	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.003466305.1.ASM346630v1	1	0	gain	nochange	iso1_gain	NFHIPIGD_04272	QSOU01000052.1	group_7244_group_7244_120	120	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_876	0	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	0	nochange	gain	iso2_gain	POHGCOAF_05817	JADNHX010000096.1	group_876_group_876_167	167	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_14663	1	0	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.003466305.1.ASM346630v1	1	0	gain	nochange	iso1_gain	NFHIPIGD_01230	QSOU01000015.1	group_14663_group_14663_38	38	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_7843	0	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	0	nochange	gain	iso2_gain	POHGCOAF_03744	JADNHX010000003.1	group_7843_group_7843_89	89	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_14802	1	0	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.003466305.1.ASM346630v1	1	0	gain	nochange	iso1_gain	NFHIPIGD_03292	QSOU01000003.1	group_14802_group_14802_84	84	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_4835	1	0	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.003466305.1.ASM346630v1	1	0	gain	nochange	iso1_gain	NFHIPIGD_03985	QSOU01000043.1	group_4835_group_4835_108	108	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_15553	0	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	0	nochange	gain	iso2_gain	POHGCOAF_05812	JADNHX010000091.1	group_15553_group_15553_162	162	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_8549	0	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	0	nochange	gain	iso2_gain	POHGCOAF_04052	JADNHX010000045.1	group_8549_group_8549_97	97	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_14665	1	0	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.003466305.1.ASM346630v1	1	0	gain	nochange	iso1_gain	NFHIPIGD_03896	QSOU01000004.1	group_14665_group_14665_105	105	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_21022	0	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	0	nochange	gain	iso2_gain	POHGCOAF_01630	JADNHX010000020.1	group_21022_group_21022_41	41	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_7985	0	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	0	nochange	gain	iso2_gain	POHGCOAF_04726	JADNHX010000055.1	group_7985_group_7985_114	114	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_18759	0	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	0	nochange	gain	iso2_gain	POHGCOAF_04688	JADNHX010000054.1	group_18759_group_18759_113	113	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_20851	0	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	0	nochange	gain	iso2_gain	POHGCOAF_03659	JADNHX010000003.1	group_20851_group_20851_86	86	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_20863	0	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	0	nochange	gain	iso2_gain	POHGCOAF_02985	JADNHX010000031.1	group_20863_group_20863_66	66	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_20987	0	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	0	nochange	gain	iso2_gain	POHGCOAF_00244	JADNHX010000011.1	group_20987_group_20987_12	12	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_21018	0	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	0	nochange	gain	iso2_gain	POHGCOAF_04083	JADNHX010000045.1	group_21018_group_21018_98	98	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_21042	0	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	0	nochange	gain	iso2_gain	POHGCOAF_05002	JADNHX010000005.1	group_21042_group_21042_124	124	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_21043	0	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	0	nochange	gain	iso2_gain	POHGCOAF_04961	JADNHX010000005.1	group_21043_group_21043_122	122	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_21044	0	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	0	nochange	gain	iso2_gain	POHGCOAF_04953	JADNHX010000005.1	group_21044_group_21044_121	121	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_21045	0	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	0	nochange	gain	iso2_gain	POHGCOAF_04916	JADNHX010000005.1	group_21045_group_21045_120	120	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_5311	0	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	0	nochange	gain	iso2_gain	POHGCOAF_00008	JADNHX010000105.1	group_5311_group_5311_2	2	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_16007	1	0	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.003466305.1.ASM346630v1	1	0	gain	nochange	iso1_gain	NFHIPIGD_03641	QSOU01000035.1	group_16007_group_16007_95	95	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_16028	1	0	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.003466305.1.ASM346630v1	1	0	gain	nochange	iso1_gain	NFHIPIGD_04524	QSOU01000064.1	group_16028_group_16028_130	130	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_21048	0	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	0	nochange	gain	iso2_gain	POHGCOAF_00010	JADNHX010000106.1	group_21048_group_21048_3	3	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_21211	0	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	0	nochange	gain	iso2_gain	POHGCOAF_03823	JADNHX010000041.1	group_21211_group_21211_91	91	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_21268	0	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	0	nochange	gain	iso2_gain	POHGCOAF_05659	JADNHX010000083.1	group_21268_group_21268_151	151	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_21270	0	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	0	nochange	gain	iso2_gain	POHGCOAF_05813	JADNHX010000092.1	group_21270_group_21270_163	163	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
btuB_7	1	2	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	1	nochange	gain	iso2_gain	POHGCOAF_00538	JADNHX010000013.1	btuB_7_btuB_7_20	20	1	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
czcD	1	2	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	1	nochange	gain	iso2_gain	POHGCOAF_01894	JADNHX010000023.1	czcD_czcD_47	47	1	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
fucP_1	1	2	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	1	nochange	gain	iso2_gain	POHGCOAF_04735	JADNHX010000055.1	fucP_1_fucP_1_115	115	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_1	4	3	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.003466305.1.ASM346630v1	1	3	gain	nochange	iso1_gain	NFHIPIGD_03731	QSOU01000039.1	group_1_group_1_101	101	1	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_1020	2	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.003466305.1.ASM346630v1	1	1	gain	nochange	iso1_gain	NFHIPIGD_01389	QSOU01000016.1	group_1020_group_1020_46	46	1	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_10504	2	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.003466305.1.ASM346630v1	1	1	gain	nochange	iso1_gain	NFHIPIGD_04002	QSOU01000044.1	group_10504_group_10504_110	110	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_145	2	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.003466305.1.ASM346630v1	1	1	gain	nochange	iso1_gain	NFHIPIGD_02251	QSOU01000002.1	group_145_group_145_60	60	1	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_1674	1	2	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	1	nochange	gain	iso2_gain	POHGCOAF_00602	JADNHX010000014.1	group_1674_group_1674_23	23	1	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_1717	1	2	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	1	nochange	gain	iso2_gain	POHGCOAF_02452	JADNHX010000028.1	group_1717_group_1717_55	55	1	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_1917	2	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.003466305.1.ASM346630v1	1	2	nochange	loss	iso2_loss	NFHIPIGD_00044	QSOU01000001.1	group_1917_group_1917_1	1	1	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_1936	1	2	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	1	nochange	gain	iso2_gain	POHGCOAF_03374	JADNHX010000037.1	group_1936_group_1936_77	77	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_2078	1	2	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	1	nochange	gain	iso2_gain	POHGCOAF_00337	JADNHX010000012.1	group_2078_group_2078_15	15	1	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_214	1	2	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	1	nochange	gain	iso2_gain	POHGCOAF_01779	JADNHX010000021.1	group_214_group_214_45	45	1	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_24614	2	3	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	3	loss	nochange	iso1_loss	POHGCOAF_00860	JADNHX010000017.1	group_24614_group_24614_23	23	1	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_24628	2	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.003466305.1.ASM346630v1	1	2	nochange	loss	iso2_loss	NFHIPIGD_01662	QSOU01000018.1	group_24628_group_24628_39	39	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_24682	1	2	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	2	loss	nochange	iso1_loss	POHGCOAF_04367	JADNHX010000004.1	group_24682_group_24682_88	88	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_2524	2	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.003466305.1.ASM346630v1	1	1	gain	nochange	iso1_gain	NFHIPIGD_02015	QSOU01000002.1	group_2524_group_2524_56	56	1	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_646	1	2	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	1	nochange	gain	iso2_gain	POHGCOAF_03725	JADNHX010000003.1	group_646_group_646_88	88	1	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_90	1	2	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	1	nochange	gain	iso2_gain	POHGCOAF_02578	JADNHX010000029.1	group_90_group_90_58	58	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
lacX	2	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.003466305.1.ASM346630v1	1	2	nochange	loss	iso2_loss	NFHIPIGD_01773	QSOU01000019.1	lacX_lacX_42	42	1	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
resA_3	1	2	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	1	nochange	gain	iso2_gain	POHGCOAF_05881	JADNHX010000009.1	resA_3_resA_3_173	173	1	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
rfaH_1	2	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.003466305.1.ASM346630v1	1	1	gain	nochange	iso1_gain	NFHIPIGD_00592	QSOU01000011.1	rfaH_1_rfaH_1_20	20	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
ribZ	1	2	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	1	nochange	gain	iso2_gain	POHGCOAF_00073	JADNHX010000010.1	ribZ_ribZ_7	7	1	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
sstT	1	2	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	1	nochange	gain	iso2_gain	POHGCOAF_04260	JADNHX010000004.1	sstT_sstT_104	104	1	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
susC_14	1	2	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	1	nochange	gain	iso2_gain	POHGCOAF_02508	JADNHX010000028.1	susC_14_susC_14_56	56	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
susC_4	1	2	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	2	loss	nochange	iso1_loss	POHGCOAF_00151	JADNHX010000010.1	susC_4_susC_4_7	7	1	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
wcaJ_2	1	2	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	2	loss	nochange	iso1_loss	POHGCOAF_02316	JADNHX010000027.1	wcaJ_2_wcaJ_2_52	52	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
yhdN	1	2	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.015554165.1.ASM1555416v1	1	1	nochange	gain	iso2_gain	POHGCOAF_04636	JADNHX010000052.1	yhdN_yhdN_110	110	1	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
rfaH_2	3	1	GCA.003466305.1.ASM346630v1	GCA.015554165.1.ASM1555416v1	GCA.003466305.1.ASM346630v1	2	3	nochange	loss	iso2_loss	NFHIPIGD_00926	QSOU01000013.1	rfaH_2_rfaH_2_21	21	0	1	GCA.003466305.1.ASM346630v1_GCA.015554165.1.ASM1555416v1
group_7274	0	1	GCA.015548845.1.ASM1554884v1	GCA.015550085.1.ASM1555008v1	GCA.015550085.1.ASM1555008v1	1	0	nochange	gain	iso2_gain	LBODIHNH_02184	JADNAE010000027.1	group_19804_group_7455_48	48	0	78	GCA.015548845.1.ASM1554884v1_GCA.015550085.1.ASM1555008v1
group_7275	0	1	GCA.015548845.1.ASM1554884v1	GCA.015550085.1.ASM1555008v1	GCA.015550085.1.ASM1555008v1	1	0	nochange	gain	iso2_gain	LBODIHNH_02183	JADNAE010000027.1	group_19804_group_7455_48	48	0	78	GCA.015548845.1.ASM1554884v1_GCA.015550085.1.ASM1555008v1
group_7276	0	1	GCA.015548845.1.ASM1554884v1	GCA.015550085.1.ASM1555008v1	GCA.015550085.1.ASM1555008v1	1	0	nochange	gain	iso2_gain	LBODIHNH_02182	JADNAE010000027.1	group_19804_group_7455_48	48	0	78	GCA.015548845.1.ASM1554884v1_GCA.015550085.1.ASM1555008v1
group_7277	0	1	GCA.015548845.1.ASM1554884v1	GCA.015550085.1.ASM1555008v1	GCA.015550085.1.ASM1555008v1	1	0	nochange	gain	iso2_gain	LBODIHNH_02181	JADNAE010000027.1	group_19804_group_7455_48	48	0	78	GCA.015548845.1.ASM1554884v1_GCA.015550085.1.ASM1555008v1
group_7278	0	1	GCA.015548845.1.ASM1554884v1	GCA.015550085.1.ASM1555008v1	GCA.015550085.1.ASM1555008v1	1	0	nochange	gain	iso2_gain	LBODIHNH_02180	JADNAE010000027.1	group_19804_group_7455_48	48	0	78	GCA.015548845.1.ASM1554884v1_GCA.015550085.1.ASM1555008v1
group_7282	0	1	GCA.015548845.1.ASM1554884v1	GCA.015550085.1.ASM1555008v1	GCA.015550085.1.ASM1555008v1	1	0	nochange	gain	iso2_gain	LBODIHNH_02167	JADNAE010000027.1	group_19804_group_7455_48	48	0	78	GCA.015548845.1.ASM1554884v1_GCA.015550085.1.ASM1555008v1
group_12229	0	1	GCA.015548845.1.ASM1554884v1	GCA.015550085.1.ASM1555008v1	GCA.015550085.1.ASM1555008v1	1	0	nochange	gain	iso2_gain	LBODIHNH_02146	JADNAE010000027.1	group_19804_group_7455_48	48	0	78	GCA.015548845.1.ASM1554884v1_GCA.015550085.1.ASM1555008v1
group_12230	0	1	GCA.015548845.1.ASM1554884v1	GCA.015550085.1.ASM1555008v1	GCA.015550085.1.ASM1555008v1	1	0	nochange	gain	iso2_gain	LBODIHNH_02145	JADNAE010000027.1	group_19804_group_7455_48	48	0	78	GCA.015548845.1.ASM1554884v1_GCA.015550085.1.ASM1555008v1
group_12231	0	1	GCA.015548845.1.ASM1554884v1	GCA.015550085.1.ASM1555008v1	GCA.015550085.1.ASM1555008v1	1	0	nochange	gain	iso2_gain	LBODIHNH_02144	JADNAE010000027.1	group_19804_group_7455_48	48	0	78	GCA.015548845.1.ASM1554884v1_GCA.015550085.1.ASM1555008v1
group_12232	0	1	GCA.015548845.1.ASM1554884v1	GCA.015550085.1.ASM1555008v1	GCA.015550085.1.ASM1555008v1	1	0	nochange	gain	iso2_gain	LBODIHNH_02143	JADNAE010000027.1	group_19804_group_7455_48	48	0	78	GCA.015548845.1.ASM1554884v1_GCA.015550085.1.ASM1555008v1
group_12233	0	1	GCA.015548845.1.ASM1554884v1	GCA.015550085.1.ASM1555008v1	GCA.015550085.1.ASM1555008v1	1	0	nochange	gain	iso2_gain	LBODIHNH_02142	JADNAE010000027.1	group_19804_group_7455_48	48	0	78	GCA.015548845.1.ASM1554884v1_GCA.015550085.1.ASM1555008v1
group_12234	0	1	GCA.015548845.1.ASM1554884v1	GCA.015550085.1.ASM1555008v1	GCA.015550085.1.ASM1555008v1	1	0	nochange	gain	iso2_gain	LBODIHNH_02141	JADNAE010000027.1	group_19804_group_7455_48	48	0	78	GCA.015548845.1.ASM1554884v1_GCA.015550085.1.ASM1555008v1
group_12242	0	1	GCA.015548845.1.ASM1554884v1	GCA.015550085.1.ASM1555008v1	GCA.015550085.1.ASM1555008v1	1	0	nochange	gain	iso2_gain	LBODIHNH_02191	JADNAE010000027.1	group_19804_group_7455_48	48	0	78	GCA.015548845.1.ASM1554884v1_GCA.015550085.1.ASM1555008v1
group_12243	0	1	GCA.015548845.1.ASM1554884v1	GCA.015550085.1.ASM1555008v1	GCA.015550085.1.ASM1555008v1	1	0	nochange	gain	iso2_gain	LBODIHNH_02190	JADNAE010000027.1	group_19804_group_7455_48	48	0	78	GCA.015548845.1.ASM1554884v1_GCA.015550085.1.ASM1555008v1
group_12244	0	1	GCA.015548845.1.ASM1554884v1	GCA.015550085.1.ASM1555008v1	GCA.015550085.1.ASM1555008v1	1	0	nochange	gain	iso2_gain	LBODIHNH_02189	JADNAE010000027.1	group_19804_group_7455_48	48	0	78	GCA.015548845.1.ASM1554884v1_GCA.015550085.1.ASM1555008v1
group_12245	0	1	GCA.015548845.1.ASM1554884v1	GCA.015550085.1.ASM1555008v1	GCA.015550085.1.ASM1555008v1	1	0	nochange	gain	iso2_gain	LBODIHNH_02188	JADNAE010000027.1	group_19804_group_7455_48	48	0	78	GCA.015548845.1.ASM1554884v1_GCA.015550085.1.ASM1555008v1
group_12246	0	1	GCA.015548845.1.ASM1554884v1	GCA.015550085.1.ASM1555008v1	GCA.015550085.1.ASM1555008v1	1	0	nochange	gain	iso2_gain	LBODIHNH_02187	JADNAE010000027.1	group_19804_group_7455_48	48	0	78	GCA.015548845.1.ASM1554884v1_GCA.015550085.1.ASM1555008v1
group_12247	0	1	GCA.015548845.1.ASM1554884v1	GCA.015550085.1.ASM1555008v1	GCA.015550085.1.ASM1555008v1	1	0	nochange	gain	iso2_gain	LBODIHNH_02186	JADNAE010000027.1	group_19804_group_7455_48	48	0	78	GCA.015548845.1.ASM1554884v1_GCA.015550085.1.ASM1555008v1
group_12248	0	1	GCA.015548845.1.ASM1554884v1	GCA.015550085.1.ASM1555008v1	GCA.015550085.1.ASM1555008v1	1	0	nochange	gain	iso2_gain	LBODIHNH_02179	JADNAE010000027.1	group_19804_group_7455_48	48	0	78	GCA.015548845.1.ASM1554884v1_GCA.015550085.1.ASM1555008v1
